bt,ownerNo,modelYear,Fuel Type,Insurance Validity,Kms Driven,Transmission,Year of Manufacture,Mileage,Gear Box,City,price_in_lakhs
2,2,2015,1,5,112625,1,2022,25,5,4,4.46
2,1,2018,4,4,58374,0,2022,17,7,4,6.72
2,1,2018,4,0,31733,1,2018,18,5,4,5.0
2,2,2014,4,4,49616,1,2022,18,5,4,4.09
2,1,2019,1,4,70000,1,2013,27,5,4,7.59
8,1,2018,4,4,68000,1,2022,17,5,4,8.25
8,1,2016,1,0,120000,1,2013,26,5,4,6.7
8,1,2011,1,0,50000,1,2016,23,5,4,2.0
7,2,2015,4,4,120000,1,2012,15,5,4,6.0
8,2,2014,1,0,116544,1,2019,22,6,4,6.0
7,1,2019,1,4,49580,0,2014,11,9,4,58.9
2,1,2010,4,4,56031,1,2016,16,5,4,3.25
7,2,2017,1,4,15285,1,2014,16,6,4,11.95
4,1,2022,1,0,4437,0,2021,19,6,4,17.9
2,1,2022,4,4,24590,1,2010,19,5,4,5.9
2,1,2018,4,4,20000,1,2010,20,5,4,4.1
2,1,2022,4,4,70456,1,2019,21,5,4,7.0
2,1,2013,4,0,20000,1,2018,18,5,4,3.25
8,1,2022,4,0,120000,1,2017,19,6,4,14.9
2,1,2013,4,0,50889,1,2020,18,5,4,3.11
8,2,2016,1,4,76043,1,2013,23,6,4,7.01
2,1,2012,4,0,10200,1,2016,22,5,4,3.71
7,1,2019,4,4,55890,0,2011,11,9,4,54.0
2,1,2014,4,4,81984,1,2019,18,5,4,3.49
2,2,2016,4,4,70123,1,2014,18,5,4,4.75
2,2,2014,4,4,60000,1,2015,19,5,4,2.9
2,1,2021,4,4,100000,1,2014,22,5,4,4.45
2,4,2010,4,4,110000,1,2020,19,5,4,1.8
2,3,2010,4,4,40000,1,2019,19,5,4,1.5
8,1,2019,4,0,90000,1,2011,21,5,4,6.9
7,1,2018,1,4,50000,1,2012,14,6,4,30.0
2,1,2017,4,4,50000,1,2017,23,5,4,3.6
8,1,2020,4,4,56805,0,2010,21,5,4,7.5
8,1,2013,1,4,120000,1,2013,23,5,4,4.75
2,2,2016,1,0,120000,1,2021,20,5,4,4.25
8,2,2011,4,0,90000,1,2021,17,5,4,3.2
2,2,2019,1,4,100000,1,2012,24,5,4,5.0
8,2,2014,1,0,70705,1,2020,20,5,4,4.35
8,1,2015,1,4,75000,0,2022,15,7,4,27.5
8,1,2014,1,0,17587,1,2018,19,5,4,5.25
2,1,2020,4,0,27153,1,2022,21,5,4,3.62
2,2,2019,4,4,90000,1,2007,20,5,4,4.55
7,2,2011,1,4,104243,1,2015,16,5,4,5.0
8,1,2012,1,4,25791,1,2016,19,5,4,3.8
8,1,2017,4,0,120000,0,2010,18,5,4,8.51
7,2,2010,1,4,70000,1,2011,11,5,4,8.15
8,2,2013,1,4,60000,0,2019,16,8,4,14.0
7,1,2021,4,4,17580,1,2019,17,5,4,6.9
7,1,2021,4,4,120000,1,2014,17,5,4,8.9
7,2,2012,1,4,39109,1,2019,15,6,4,3.3
7,1,2020,4,4,20000,1,2018,17,5,4,8.11
7,1,2022,4,4,80000,1,2019,17,5,4,8.95
7,1,2018,1,4,20000,1,2016,25,6,4,6.5
2,1,2022,4,4,120000,1,2008,25,5,4,5.9
4,2,2007,1,4,70000,1,2013,12,5,4,3.0
2,2,2015,4,0,70000,1,2013,22,5,4,4.45
8,2,2016,4,4,110000,0,2019,18,5,4,6.5
2,3,2010,4,0,70000,1,2019,19,5,4,1.5
2,1,2011,4,4,9106,1,2016,16,5,4,3.0
7,1,2019,1,4,90239,1,2016,17,6,4,18.9
8,1,2019,4,4,31608,1,2007,19,5,4,5.79
2,2,2014,4,4,58740,1,2019,20,5,4,2.98
8,1,2019,4,4,73398,1,2021,19,5,4,5.95
2,2,2018,4,4,29393,1,2017,18,5,4,5.44
8,1,2019,4,4,100000,0,2008,20,4,4,8.95
2,2,2016,1,4,150000,1,2020,20,5,4,4.25
8,2,2008,4,0,150000,1,2019,12,5,4,2.44
7,1,2013,1,0,40000,1,2014,13,5,4,15.55
8,2,2013,1,0,30000,0,2019,17,8,4,14.5
2,2,2019,4,4,44354,0,2019,23,5,4,3.7
7,1,2019,1,4,65000,0,2018,18,6,4,15.25
2,2,2016,4,0,79700,1,2013,23,5,4,2.9
2,1,2016,1,0,120000,1,2016,28,5,4,5.25
4,2,2007,1,4,30000,1,2015,12,5,4,2.85
2,1,2019,4,4,45204,1,2017,21,5,4,6.5
7,1,2021,1,5,81000,0,2017,19,6,4,13.25
2,1,2017,1,4,120000,1,2011,22,6,4,5.75
8,1,2008,4,0,40000,1,2017,17,5,4,1.7
2,2,2020,4,4,33236,1,2022,20,5,4,5.9
2,2,2019,4,4,50000,0,2008,17,5,4,7.53
2,2,2014,4,4,47214,0,2021,18,4,4,4.25
2,1,2019,4,4,54670,1,2011,21,5,4,5.87
2,2,2019,4,0,30000,1,2020,20,5,4,5.8
8,2,2018,4,4,120000,1,2008,17,5,4,5.3
7,1,2013,1,0,120000,1,2015,15,5,4,4.0
8,2,2016,4,4,125000,1,2012,17,5,4,3.0
7,1,2015,1,4,100000,0,2021,12,5,4,15.95
8,1,2017,1,4,57000,1,2013,25,5,4,3.8
2,2,2017,4,4,70000,1,2017,18,5,4,6.25
2,2,2011,3,4,120000,1,2018,16,5,4,1.6
2,1,2017,1,4,30000,1,2015,20,5,4,5.25
2,1,2022,4,0,120000,1,2017,22,5,4,8.5
7,1,2021,4,4,120000,1,2016,16,6,4,14.9
8,4,2011,1,0,50000,1,2019,18,5,4,1.9
2,1,2020,4,5,120000,1,2014,21,5,4,3.75
7,3,2008,4,4,80000,1,2022,13,6,4,1.8
7,2,2015,1,4,94554,1,2022,16,6,4,9.5
8,1,2012,4,0,15991,1,2012,22,5,4,3.83
2,1,2021,4,0,70000,1,2022,21,5,4,7.13
7,3,2013,1,4,72918,1,2022,12,5,4,5.2
8,1,2017,1,0,22982,0,2020,28,5,4,6.55
2,1,2018,4,4,76000,0,2022,22,5,4,3.13
2,1,2015,1,4,115000,1,2007,22,6,4,5.75
8,1,2017,1,4,73000,1,2017,21,5,4,6.75
7,1,2018,1,0,90000,1,2012,24,5,4,8.25
7,2,2016,1,4,30000,0,2020,12,6,4,20.75
2,1,2019,4,4,80000,1,2015,20,5,4,4.45
2,2,2014,1,4,23200,1,2016,24,5,4,3.5
7,1,2022,4,4,120000,1,2018,19,6,4,13.0
7,2,2012,1,4,10000,1,2020,15,6,4,3.3
2,1,2022,4,4,10000,0,2017,20,5,4,7.5
2,1,2022,4,0,30000,0,2016,20,5,4,7.5
4,1,2020,4,4,20000,1,2015,20,5,4,6.7
7,1,2022,4,4,60000,1,2015,17,5,4,8.95
2,1,2017,4,0,121243,0,2014,26,5,4,3.65
7,2,2012,1,4,100000,1,2011,19,6,4,3.47
7,1,2020,1,4,67194,1,2017,17,6,4,14.7
2,1,2015,4,4,69236,1,2017,19,5,4,3.09
8,2,2016,4,4,80000,1,2018,17,5,4,5.86
7,1,2019,1,0,90000,1,2013,25,6,4,9.0
7,2,2018,4,4,60000,1,2014,16,6,4,9.0
7,1,2020,1,4,80000,1,2021,17,6,4,15.5
7,2,2017,1,4,81317,0,2021,12,9,4,23.0
7,2,2016,1,4,60000,0,2012,15,9,4,32.0
2,2,2015,4,4,80000,1,2022,20,5,4,2.55
7,1,2015,1,4,60000,1,2016,19,5,4,3.55
7,2,2018,1,4,110000,1,2017,19,5,4,6.5
2,3,2014,1,0,120000,1,2007,24,5,4,2.75
8,2,2011,1,4,110000,1,2012,19,5,4,1.5
7,2,2017,1,0,100000,0,2019,17,6,4,9.0
8,1,2017,1,5,57000,0,2011,20,8,4,25.0
2,1,2018,4,4,70000,1,2012,22,5,4,6.0
8,2,2013,1,0,76000,0,2020,18,8,4,9.75
2,1,2014,1,4,7183,1,2019,28,5,4,4.75
2,2,2021,4,0,6165,0,2012,22,5,4,8.01
7,3,2021,4,0,85000,0,2018,19,7,4,15.74
8,2,2012,1,4,4437,1,2017,20,5,4,3.5
2,1,2022,0,4,34217,1,2015,26,5,4,5.9
2,1,2016,4,4,80101,1,2011,18,5,4,5.32
2,1,2017,4,0,150000,1,2011,16,5,4,5.25
8,3,2007,4,4,50000,1,2011,13,5,4,1.7
2,1,2012,4,4,100000,1,2017,19,5,4,2.25
7,2,2019,1,4,72580,1,2018,16,6,4,16.0
2,1,2011,4,4,120000,1,2014,21,5,4,2.5
8,4,2012,1,0,120000,1,2017,22,6,4,3.0
8,1,2020,1,0,30000,1,2017,22,6,4,10.0
2,1,2019,4,0,100000,1,2012,20,5,4,4.2
2,1,2012,1,4,69000,1,2017,22,5,4,3.0
2,1,2018,1,4,50040,1,2020,22,6,4,6.75
2,1,2017,1,4,48350,1,2016,25,5,4,6.25
7,1,2015,4,4,40000,0,2012,12,5,4,12.9
2,2,2011,4,5,120000,1,2016,18,5,4,1.1
8,4,2011,1,0,120000,1,2017,18,5,4,2.17
7,1,2011,1,4,74573,1,2012,13,5,4,2.5
8,1,2017,4,5,64715,0,2019,18,5,4,7.15
2,1,2018,4,4,76000,0,2015,23,5,4,3.56
8,1,2014,1,4,99348,1,2013,26,6,4,5.25
2,2,2017,4,4,39176,1,2019,20,5,4,3.41
2,1,2017,4,4,50000,1,2018,18,5,4,4.43
2,1,2012,4,4,80000,1,2020,19,5,4,2.25
2,2,2017,4,4,50000,1,2021,19,5,4,3.0
7,1,2020,4,4,120000,1,2014,17,5,4,7.5
8,3,2016,1,4,70000,1,2014,26,5,4,4.9
4,3,2012,1,4,40000,1,2019,20,5,4,4.5
2,1,2016,4,0,70000,1,2015,18,5,4,4.25
7,3,2017,4,4,60000,0,2019,15,6,4,4.9
8,2,2012,1,0,29905,1,2011,17,5,4,1.5
8,1,2019,4,4,70000,1,2006,17,6,4,8.95
8,1,2015,1,4,80000,1,2021,26,5,4,4.9
2,4,2013,1,4,70000,0,2022,20,7,4,8.75
7,2,2019,1,4,80000,1,2011,16,6,4,14.5
8,1,2018,1,0,40000,1,2021,25,5,4,6.25
7,1,2020,4,0,88069,1,2020,16,6,4,8.5
8,2,2021,4,4,50789,1,2023,18,6,4,8.59
2,3,2014,4,4,76000,1,2022,19,5,4,2.78
8,2,2014,1,0,42212,1,2016,22,6,4,5.5
2,1,2019,4,4,105227,1,2017,22,5,4,3.04
8,1,2015,4,4,150000,1,2011,18,5,4,3.71
8,3,2006,1,0,92700,1,2015,17,5,4,1.25
7,2,2019,1,4,120000,0,2017,17,6,4,12.5
8,2,2011,1,4,30000,1,2010,18,5,4,3.39
2,1,2021,4,0,10000,1,2012,22,5,4,6.95
2,1,2022,1,0,30000,1,2014,26,5,4,6.85
7,1,2021,2,0,73500,0,2016,19,5,4,16.0
7,1,2020,4,4,4140,0,2017,19,6,4,15.6
6,1,2016,1,0,69159,1,2016,12,5,4,14.9
2,1,2017,4,4,56992,0,2021,20,5,4,3.79
2,1,2011,4,4,120000,0,2021,16,4,4,2.53
8,2,2015,1,4,28500,1,2022,26,5,4,2.95
2,1,2017,4,0,100000,1,2022,18,5,4,4.95
2,2,2010,4,4,90000,1,2007,17,5,4,2.0
2,5,2012,1,4,90000,1,2020,21,5,4,1.75
2,5,2012,1,4,76164,1,2012,21,5,4,1.75
2,2,2014,1,4,75196,1,2022,24,5,4,3.22
2,1,2016,4,4,50000,0,2013,23,5,4,3.38
7,3,2016,1,4,51759,0,2008,16,6,4,6.8
2,1,2017,4,4,105021,1,2007,22,5,4,2.73
2,2,2019,4,4,120000,1,2013,23,5,4,4.73
8,1,2010,4,4,90000,1,2016,16,5,4,1.5
7,2,2016,1,4,80000,1,2019,14,5,4,6.0
7,1,2021,1,4,30000,1,2021,19,6,4,10.0
7,2,2021,4,4,10000,1,2017,15,6,4,13.7
7,1,2022,4,4,20000,1,2019,18,6,4,9.25
7,1,2022,4,4,110000,1,2021,20,6,4,13.5
8,2,2020,4,4,100000,1,2022,22,5,4,6.5
8,1,2012,4,4,10000,1,2022,16,5,4,3.5
7,1,2022,1,4,60000,1,2018,20,6,4,13.7
2,1,2013,4,4,50000,1,2012,17,5,4,2.95
2,3,2013,1,4,100000,1,2012,22,5,4,2.4
8,4,2016,1,4,67896,1,2021,27,5,4,3.2
8,1,2019,4,4,9862,0,2020,15,7,4,15.0
7,2,2021,4,4,40000,1,2019,20,5,4,7.45
2,1,2017,4,0,37478,1,2020,23,5,4,2.25
2,1,2019,4,0,32972,1,2019,22,5,4,3.32
2,1,2021,0,4,30000,1,2014,31,5,4,4.15
5,1,2022,0,4,3120,1,2016,20,5,4,6.55
2,1,2022,4,4,20972,0,2018,22,5,4,7.75
8,1,2022,4,4,60000,1,2020,17,6,4,10.5
2,1,2018,4,4,120000,1,2010,18,5,4,4.75
8,1,2012,1,0,20000,1,2011,24,6,4,3.25
7,1,2018,4,4,70000,0,2014,16,7,4,14.0
2,2,2013,4,4,80000,1,2019,21,5,4,1.45
8,3,2012,4,4,38323,1,2014,19,5,4,2.5
7,1,2021,4,4,120000,0,2016,16,6,4,10.25
8,1,2020,4,4,40000,1,2011,22,5,4,5.0
2,1,2019,4,5,50000,1,2010,25,5,4,3.0
8,1,2020,4,4,60000,0,2012,15,7,4,30.0
7,1,2019,1,0,90000,1,2010,20,6,4,10.0
7,1,2014,1,4,72842,0,2022,13,6,4,7.5
2,1,2016,4,4,16338,0,2015,18,4,4,4.6
2,2,2018,4,4,49017,1,2013,20,5,4,4.3
7,1,2020,1,0,80000,1,2015,20,6,4,15.25
2,2,2010,3,4,30000,1,2019,17,5,4,1.4
4,1,2014,1,4,79828,1,2019,12,5,4,6.5
8,1,2019,1,4,120000,0,2012,22,6,4,11.4
2,2,2014,1,4,59000,1,2020,20,5,4,1.9
2,2,2016,4,0,120000,1,2016,16,5,4,4.5
2,4,2011,4,4,90000,1,2015,18,5,4,1.0
2,2,2010,1,4,40000,1,2010,21,5,4,2.0
2,2,2012,4,0,70000,1,2019,20,5,4,2.45
8,1,2010,4,0,10000,1,2014,17,5,4,3.4
6,1,2022,1,4,120000,1,2017,19,5,4,10.4
7,2,2015,1,0,52034,1,2020,15,5,4,6.0
8,1,2013,4,5,45979,1,2018,18,5,4,3.34
2,2,2015,4,4,10000,1,2007,25,5,4,2.43
8,1,2019,4,4,68551,1,2014,19,5,4,6.1
2,1,2013,4,4,68766,1,2020,18,5,4,3.49
2,1,2019,4,4,80000,1,2018,23,5,4,5.14
7,1,2012,1,4,20000,1,2020,11,5,4,3.0
8,2,2020,4,0,120000,1,2014,22,5,4,7.25
8,2,2016,1,0,120000,1,2017,23,6,4,4.6
8,2,2015,1,0,120000,1,2016,22,6,4,4.5
4,5,2010,1,0,71000,1,2016,13,5,4,3.2
7,1,2019,1,0,53000,1,2014,21,5,4,8.5
8,1,2014,1,0,75000,1,2018,20,5,4,5.0
2,2,2017,1,0,23573,1,2018,20,5,4,5.5
2,1,2020,4,0,76200,1,2014,21,5,4,5.6
7,1,2018,1,4,85000,1,2015,21,5,4,8.0
2,1,2007,4,5,62000,0,2017,17,5,4,1.8
2,1,2014,4,0,16603,1,2007,24,5,4,2.7
8,1,2020,4,0,43571,0,2014,20,5,4,7.35
2,1,2018,4,0,28328,1,2019,21,5,4,3.08
2,1,2020,4,0,115000,1,2022,22,5,4,3.8
2,1,2014,1,0,40282,1,2014,28,5,4,4.6
7,1,2017,4,0,57826,1,2020,17,5,4,6.57
2,1,2016,4,0,85400,1,2007,22,5,4,2.55
2,1,2016,4,0,74000,1,2014,18,5,4,4.5
2,2,2014,4,0,66000,1,2017,18,5,4,4.8
7,1,2018,1,0,65580,1,2015,16,5,4,8.25
7,1,2018,1,0,91200,0,2017,24,5,4,8.95
2,2,2014,1,0,65000,1,2019,20,5,4,4.5
7,2,2015,1,2,84250,1,2018,21,5,4,5.9
2,2,2017,1,0,93155,1,2009,22,6,4,6.7
2,3,2007,1,2,79412,1,2016,17,5,4,2.3
8,2,2014,1,0,68140,0,2022,19,8,4,14.25
8,1,2019,1,2,16293,1,2007,21,5,4,8.1
4,1,2022,4,2,79883,0,2022,16,7,4,17.9
2,2,2014,1,0,9000,1,2013,23,5,4,1.89
7,1,2020,1,4,100048,1,2013,17,6,4,18.9
8,1,2014,1,0,67653,1,2016,25,5,4,2.7
2,1,2017,4,0,58066,0,2019,23,5,4,4.1
2,1,2015,4,2,83000,1,2009,19,5,4,2.96
8,2,2017,1,0,71053,0,2015,16,8,4,23.5
8,1,2019,4,0,76977,1,2013,19,5,4,5.76
2,2,2018,1,2,150729,1,2015,20,5,4,6.23
7,1,2016,1,4,15000,0,2018,15,7,4,31.9
4,1,2022,1,2,144103,0,2019,19,6,4,17.5
8,1,2022,4,2,60267,1,2019,18,5,4,7.5
7,1,2013,1,4,120931,0,2013,14,7,4,17.65
8,1,2013,1,2,12111,1,2014,22,6,4,9.0
7,1,2022,4,0,121671,1,2016,17,6,4,9.5
8,1,2016,1,2,65573,1,2012,17,6,4,4.5
7,1,2019,1,2,52887,0,2021,24,5,4,8.95
2,1,2009,4,0,48457,1,2019,20,5,4,2.5
7,1,2015,4,5,51088,0,2020,12,5,4,12.85
2,1,2013,4,0,22000,1,2018,19,5,4,3.25
2,1,2015,4,0,45316,1,2017,20,5,4,3.5
7,1,2021,4,4,16858,1,2009,16,6,4,13.9
8,1,2018,4,2,105000,1,2017,17,6,4,8.23
7,1,2019,4,2,31850,0,2019,16,7,4,13.95
4,1,2014,1,2,135213,1,2016,12,5,4,7.9
2,1,2019,4,2,88378,1,2019,22,5,4,3.42
8,1,2013,1,2,191867,1,2008,25,5,4,2.7
8,1,2014,1,0,65808,1,2016,25,5,4,3.58
8,1,2016,1,2,20135,1,2015,26,5,4,5.0
8,1,2012,1,2,29882,1,2009,23,5,4,4.1
7,1,2021,4,2,33831,1,2018,18,5,4,6.5
8,1,2019,4,2,61334,0,2018,15,7,4,22.9
7,1,2020,4,2,69383,0,2015,13,6,4,15.0
2,1,2018,4,2,157312,1,2011,20,5,4,3.8
8,3,2017,1,0,51531,0,2014,22,8,4,17.0
7,4,2009,1,0,88098,1,2010,12,5,4,4.5
2,1,2017,4,2,96000,1,2013,18,5,4,5.0
7,1,2019,1,4,77901,1,2016,20,6,4,9.45
7,1,2016,1,5,133946,1,2009,21,6,4,5.25
7,1,2019,1,2,70593,1,2021,23,6,4,9.75
8,1,2008,1,4,82556,1,2009,17,5,4,5.64
2,1,2016,4,5,42160,1,2021,19,5,4,3.26
2,1,2015,4,0,99367,1,2016,18,5,4,4.65
2,1,2009,4,2,95329,1,2010,18,5,4,1.8
8,1,2018,1,0,72000,1,2012,28,5,4,7.1
8,1,2018,4,2,137537,1,2013,17,6,4,7.94
8,1,2015,4,0,98000,1,2017,20,5,4,4.65
2,4,2011,1,0,152098,1,2020,21,5,4,1.5
8,1,2014,1,0,88329,1,2020,26,6,4,5.2
8,3,2010,1,2,126000,1,2018,18,5,4,3.61
8,1,2013,1,0,114866,1,2014,21,5,4,3.9
7,2,2016,1,2,27723,0,2015,11,4,4,24.5
2,1,2021,4,2,46557,1,2014,21,5,4,6.0
8,1,2009,4,4,37983,0,2017,14,7,4,3.95
8,1,2021,4,4,152783,1,2013,17,6,4,9.8
2,1,2016,4,2,69856,1,2022,20,5,4,3.6
8,1,2012,1,5,50501,0,2015,14,7,4,12.5
7,1,2013,1,0,16603,0,2014,14,7,4,18.5
2,1,2017,4,4,40960,1,2020,20,5,4,4.5
8,1,2020,4,4,65000,0,2019,20,5,4,7.35
2,1,2020,0,0,74232,1,2006,35,5,4,5.0
2,1,2018,4,4,38892,1,2013,18,5,4,4.85
2,1,2014,1,4,72602,1,2022,22,5,4,4.29
2,1,2015,4,2,82882,1,2014,20,5,4,3.47
8,2,2016,1,2,79329,0,2011,19,4,4,6.95
7,1,2014,1,2,63959,0,2018,11,8,4,24.5
7,2,2017,1,2,10801,1,2018,17,6,4,23.25
8,1,2013,4,2,86580,1,2016,19,5,4,4.0
2,1,2022,4,0,30751,1,2022,19,5,4,9.0
7,2,2015,1,0,151231,1,2018,13,5,4,13.0
8,2,2015,4,2,49000,0,2006,14,6,4,3.3
2,1,2014,4,0,49000,1,2016,20,5,4,2.5
7,1,2020,1,2,147640,1,2018,20,6,4,15.75
7,1,2019,4,2,55000,0,2011,16,7,4,14.75
8,3,2006,1,2,17284,0,2013,14,7,4,2.25
8,1,2013,1,4,100076,0,2019,15,6,4,13.7
7,1,2022,4,4,105180,1,2018,16,5,4,9.0
8,3,2014,1,2,85648,1,2014,24,5,4,3.0
2,1,2018,4,4,74850,1,2018,22,5,4,2.72
2,1,2018,4,2,18484,1,2020,22,5,4,5.09
2,1,2016,1,0,52509,1,2022,27,5,4,4.7
2,1,2022,0,4,94970,1,2015,31,5,4,5.39
2,1,2018,4,2,57000,1,2014,22,5,4,5.44
8,2,2006,4,2,91547,1,2018,13,5,4,1.42
2,2,2016,4,2,42601,1,2022,20,5,4,3.45
8,1,2018,1,0,208978,1,2018,21,5,4,9.65
8,1,2011,4,2,31262,1,2012,17,5,4,2.8
4,1,2013,1,0,72000,1,2019,20,5,4,4.5
7,1,2019,1,0,152633,0,2015,17,6,4,11.3
7,1,2018,1,2,70000,1,2012,23,5,4,7.75
7,1,2014,1,2,54737,1,2012,20,5,4,2.16
2,1,2017,4,2,97845,1,2020,18,5,4,6.0
8,1,2018,4,0,18240,0,2013,19,7,4,20.9
7,1,2020,1,0,81700,1,2016,15,6,4,10.12
2,1,2022,4,5,90000,1,2013,22,5,4,6.3
7,2,2015,1,2,86703,1,2015,14,5,4,5.9
8,1,2014,1,0,16000,0,2021,14,8,4,38.0
8,1,2018,4,4,48409,1,2022,17,6,4,8.75
8,1,2022,4,2,102912,1,2014,19,6,4,11.1
2,1,2018,4,2,37025,1,2012,21,5,4,2.8
2,1,2012,4,2,164910,1,2022,22,5,4,3.64
2,1,2019,4,2,68243,1,2010,22,5,4,3.52
2,1,2015,4,2,110728,1,2020,19,5,4,2.15
8,2,2012,1,2,69492,1,2019,20,5,4,3.0
2,1,2012,4,2,72480,1,2022,20,5,4,2.31
8,1,2020,1,0,120094,1,2018,25,6,4,11.56
2,1,2013,1,4,118149,1,2019,22,5,4,4.0
2,1,2016,4,5,29000,1,2022,18,5,4,5.0
2,3,2013,1,2,68000,1,2015,22,5,4,3.5
7,1,2020,4,2,55463,0,2021,19,5,4,14.2
2,3,2015,4,2,26455,0,2017,16,5,4,3.85
5,1,2022,0,0,21388,1,2015,20,5,4,5.7
2,2,2010,4,4,71448,1,2007,18,5,4,1.17
2,1,2020,4,4,10371,1,2016,19,5,4,5.37
8,3,2019,1,4,63385,0,2020,28,5,4,6.78
8,1,2018,4,2,44351,1,2008,19,5,4,5.41
2,1,2019,4,0,45926,1,2008,18,5,4,5.78
8,1,2022,2,0,19876,0,2019,19,5,4,14.9
2,1,2015,4,2,69000,1,2017,21,5,4,2.0
7,1,2021,4,2,65000,1,2021,17,5,4,7.5
2,1,2017,1,2,37386,1,2015,22,6,4,6.75
7,1,2021,4,2,104590,1,2014,17,5,4,8.95
2,1,2015,4,2,57794,1,2005,18,5,4,4.2
2,1,2020,4,0,105072,1,2020,21,5,4,5.5
8,1,2021,4,2,176550,1,2013,22,5,4,7.25
7,1,2015,1,2,52000,1,2008,22,5,4,4.2
8,3,2007,4,2,26124,1,2017,13,5,4,1.5
8,1,2016,1,2,35925,1,2013,23,6,4,7.85
2,1,2020,4,4,64816,1,2014,19,5,4,4.6
8,1,2018,4,0,92701,1,2017,20,5,4,7.5
4,4,2008,1,0,45531,1,2022,13,5,4,1.08
2,1,2019,4,0,33000,1,2014,25,5,4,4.19
7,1,2017,4,2,71098,1,2016,15,5,4,5.49
8,1,2021,4,2,99432,1,2016,22,5,4,7.1
2,2,2015,4,2,44777,1,2019,22,5,4,4.26
7,1,2014,1,2,24068,1,2014,15,6,4,6.33
2,2,2020,4,2,112097,0,2022,22,5,4,4.4
2,3,2013,1,2,80008,1,2020,20,5,4,2.5
8,4,2008,1,0,96496,0,2017,15,6,4,4.77
2,1,2017,1,0,75744,1,2011,24,5,4,4.7
8,2,2013,1,2,70000,1,2012,20,5,4,4.0
7,1,2014,1,2,85000,1,2022,19,6,4,5.5
2,1,2017,1,2,15092,0,2022,26,5,4,5.45
2,1,2015,1,2,117131,1,2017,21,6,4,5.65
2,1,2022,4,2,32802,1,2019,22,5,4,4.1
8,3,2014,4,2,39201,1,2015,18,5,4,3.8
2,2,2016,4,4,101884,0,2020,20,5,4,4.0
2,1,2016,4,2,152702,1,2019,21,5,4,6.5
7,1,2019,1,5,74729,0,2022,17,6,4,12.6
2,2,2014,1,4,9009,1,2006,25,5,4,4.5
2,1,2014,4,2,10785,1,2018,21,5,4,2.1
7,1,2022,4,2,85374,1,2013,17,6,4,9.9
7,1,2020,4,2,36495,1,2017,18,5,4,10.59
2,1,2017,4,2,57095,1,2018,18,5,4,4.26
2,1,2011,4,2,20199,1,2020,20,5,4,1.75
2,2,2012,1,2,1782,1,2018,22,5,4,2.2
2,1,2022,1,2,182946,1,2019,25,6,4,10.0
2,1,2022,4,0,20685,1,2018,21,5,4,5.3
7,1,2017,4,2,51284,1,2020,15,6,4,7.0
2,1,2019,4,2,83000,1,2009,25,5,4,2.99
2,1,2015,4,2,36661,1,2018,21,5,4,2.5
4,1,2020,4,2,44143,1,2020,19,5,4,8.95
2,1,2019,4,2,108168,1,2017,24,5,4,3.22
7,1,2022,4,0,69475,1,2021,15,6,4,14.0
8,4,2006,4,4,96294,1,2011,17,5,4,1.5
2,1,2018,4,4,48000,0,2017,23,5,4,3.1
7,2,2013,1,0,34970,1,2009,15,6,4,5.0
7,1,2017,4,0,49931,1,2020,15,6,4,8.25
7,1,2018,1,0,49500,1,2019,24,5,4,8.1
8,1,2020,4,0,44376,1,2020,20,5,4,6.49
2,1,2018,4,0,49225,1,2017,21,5,4,6.7
7,1,2019,1,5,68843,0,2017,18,6,4,15.25
2,1,2018,1,2,60318,1,2010,28,5,4,6.55
2,1,2020,4,2,101014,1,2015,19,5,4,4.93
2,1,2009,4,2,44319,1,2017,21,5,4,3.25
2,1,2018,1,2,49422,0,2011,28,5,4,5.5
2,2,2020,4,2,44934,0,2017,22,5,4,3.76
2,1,2017,4,2,251066,1,2015,16,5,4,3.37
7,1,2021,4,2,208708,0,2017,16,6,4,10.45
8,1,2011,1,4,75426,1,2022,19,5,4,1.18
8,1,2017,1,2,36107,1,2014,28,5,4,4.36
7,1,2020,4,2,7985,0,2018,18,7,4,8.61
7,1,2019,4,2,47913,1,2020,17,5,4,5.9
2,1,2020,4,2,138907,1,2010,20,5,4,5.53
7,1,2017,1,4,201161,1,2015,18,5,4,4.29
2,1,2017,4,4,124143,1,2009,21,5,4,5.0
2,1,2010,1,2,65396,1,2006,21,5,4,1.08
7,1,2015,1,0,45746,1,2012,15,6,4,4.82
8,2,2017,4,0,90560,1,2018,19,5,4,4.22
2,1,2011,4,2,48350,1,2019,20,5,4,2.06
8,1,2017,4,2,66000,1,2011,20,5,4,6.3
7,1,2015,4,0,1989,0,2019,12,5,4,13.9
8,1,2017,1,2,110818,1,2011,25,5,4,5.25
2,1,2022,4,2,89000,1,2021,22,5,4,3.64
2,1,2014,4,2,67225,1,2015,21,5,4,2.0
7,2,2017,1,2,96937,0,2020,17,6,4,9.75
2,1,2018,4,2,160145,1,2021,18,5,4,2.5
7,1,2020,1,2,85017,1,2016,17,6,4,13.0
2,1,2010,1,0,86719,1,2017,17,5,4,2.0
4,1,2015,4,2,85254,1,2015,17,5,4,4.5
2,1,2009,4,4,106311,1,2016,19,5,4,1.5
8,2,2012,1,2,132528,1,2022,19,5,4,2.44
2,1,2018,4,2,62285,1,2005,18,5,4,3.5
8,1,1999,4,0,183619,1,2022,13,5,4,1.0
