it,ft,bt,km,transmission,ownerNo,owner,model,modelYear,price,Engine Displacement,Fuel Type,Insurance Validity,Kms Driven,Ownership,RTO,Registration Year,Seats,Transmission,Year of Manufacture,Mileage,Engine,Max Power,Torque,Seats,Color,Engine Type,Displacement,Max Torque,No of Cylinder,Values per Cylinder,Value Configuration,Fuel Suppy System,BoreX Stroke,Compression Ratio,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,Gear Box,Drive Type,Seating Capacity,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Top Speed,Acceleration,Tyre Type,No Door Numbers,Cargo Volumn,Wheel Size,Alloy Wheel Size,Ground Clearance Unladen,City
0,Petrol,Hatchback,"45,000",Manual,1,1st Owner,Maruti Swift,2014,₹ 2.99 Lakh,1198 cc,Petrol,Third Party insurance,40000 Kms,First Owner,,Sept 2021,5 Seats,Manual,2011,18.6 kmpl,1197 CC,85.8bhp@6000rpm,114Nm,5,Grey,K Series Petrol Engine,1197,114Nm@4000rpm,4.0,4.0,DOHC,MPFI,73 X 71.5 mm,10.0:1,No,No,3850mm,1695mm,1530mm,2430mm,1485mm,1495mm,970kg,1415kg,5 Speed,FWD,5,Power,4.8 metres,Ventilated Disc,Drum,160km/hr,12.29 Seconds,"Tubeless,Radial",5,232-litres,14,14,,Kolkata
0,Petrol,Sedan,"10,000",Automatic,1,1st Owner,Hyundai Aura,2022,₹ 7.25 Lakh,999 cc,Petrol,Third Party insurance,38506 Kms,First Owner,,Sept 2019,5 Seats,Automatic,2019,20.1 kmpl,1197 CC,81.86bhp@6000rpm,113.8nm,5,Red,1.2 l Kappa dual petrol,1197,113.8nm@4000rpm,4.0,4.0,,,,,No,,3995mm,1680,1520,2450,,,1070,,5-Speed,,5,Electric,,Disc,Drum,,,"Tubeless,Radial",4,,,,,Kolkata
0,Petrol,Sedan,"40,000",Manual,3,3rd Owner,Hyundai Verna,2018,₹ 6 Lakh,1086 cc,Petrol,Third Party insurance,60000 Kms,First Owner,,Aug 2019,5 Seats,Manual,2018,19.1 kmpl,1368 CC,98.6bhp@6000rpm,132.38Nm,5,Black,Kappa Dual VTVT Petrol Engine,1368,132.38Nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,4440mm,1729mm,1475mm,2600mm,,,1188,,6 Speed,FWD,5,Power,,Disc,Drum,,11.31 Seconds,Tubeless,4,480,,,,Kolkata
0,Diesel,Sedan,"38,506",Automatic,1,1st Owner,Hyundai Verna,2019,₹ 9 Lakh,998 cc,Diesel,Comprehensive,10000 Kms,First Owner,,Feb 2020,5 Seats,Automatic,2020,22 kmpl,1582 CC,126.2bhp@4000rpm,259.87nm,5,Grey,U2 VGT Diesel Engine,1582,259.87nm@1500-3000rpm,4.0,4.0,DOHC,CRDi,,,Yes,No,4440mm,1729mm,1475mm,2600mm,,,1285,,6 Speed,FWD,5,Power,,Disc,Drum,,,Tubeless,4,480,16,16,,Kolkata
0,Petrol,Sedan,"60,000",Manual,1,1st Owner,Honda Amaze,2015,₹ 2.75 Lakh,1086 cc,Petrol,Third Party,50000 Kms,First Owner,,Apr 2018,5 Seats,Manual,2018,18 kmpl,1198 CC,86.7bhp@6000rpm,109Nm,5,Others,i-VTEC Petrol Engine,1198,109Nm@4500rpm,4.0,4.0,SOHC,,,,No,No,3990mm,1680mm,1505mm,2405mm,,,940kg,,5 Speed,FWD,5,Power,4.5 metres,Disc,Drum,160 Kmph,15 Seconds,"Tubeless,Radial",4,400-litres,,,,Kolkata
0,Petrol,Hatchback,"10,000",Automatic,1,1st Owner,Renault KWID,2021,₹ 4.80 Lakh,1197 cc,Petrol,Third Party,28000 Kms,First Owner,,Jul 2020,5 Seats,Automatic,2021,22 kmpl,999 CC,67bhp@5500rpm,91Nm,5,Brown,Petrol Engine,999,91Nm@4250rpm,3.0,4.0,DOHC,MPFi,,,No,No,3731mm,1579mm,1490,2422mm,,,745,,5 Speed,FWD,5,Electric,4.9 metres,Disc,Drum,,,"Tubeless,Radial",5,279,,,,Kolkata
0,Petrol,Hatchback,"50,000",Manual,1,1st Owner,Hyundai i10,2008,₹ 1.30 Lakh,998 cc,Petrol,Third Party insurance,49342 Kms,First Owner,,Jul 2021,5 Seats,Manual,2015,19.81 kmpl,1086 CC,68.05bhp@5500rpm,99.04Nm,5,Silver,IRDE2 Engine,1086,99.04Nm@4500rpm,4.0,3.0,SOHC,MPFI,,,No,No,3585mm,1595mm,1550mm,2380mm,1400mm,1385mm,860kg,,5 Speed,FWD,5,Power,4.7 metres,Ventilated Disc,Drum,165 Kmph,14.3 Seconds,Tubeless,5,225-litres,,,,Kolkata
0,Petrol,Hatchback,"28,000",Manual,1,1st Owner,Maruti Celerio,2017,₹ 3.25 Lakh,1497 cc,Petrol,Third Party insurance,76725 Kms,First Owner,,Jun 2022,5 Seats,Manual,2016,23.1 kmpl,998 CC,67.04bhp@6000rpm,90Nm,5,Red,K10B Engine,998,90Nm@3500rpm,3.0,4.0,DOHC,MPFi,73 X 82 mm,11.0:1,No,No,3715mm,1635mm,1565mm,2425mm,1420mm,1410mm,835kg,1250kg,5 Speed ,FWD,5,Power,4.7 metres,Ventilated Disc,Drum,150 Kmph,15.05 Seconds,"Tubeless, Radial",5,235-litres,,,,Kolkata
0,Petrol,Hatchback,"49,342",Manual,2,2nd Owner,Hyundai i10,2011,₹ 1.57 Lakh,999 cc,Petrol,Third Party insurance,80000 Kms,First Owner,,Oct 2021,5 Seats,Manual,2022,19.81 kmpl,1086 CC,68.05bhp@5500rpm,99.04Nm,5,Red,IRDE2 Engine,1086,99.04Nm@4500rpm,4.0,3.0,SOHC,MPFI,,,No,No,3585mm,1595mm,1550mm,2380mm,1400mm,1385mm,900,,5 Speed,FWD,5,Power,,Ventilated Disc,Drum,,,"Tubeless,Radial",5,,13,13,,Kolkata
0,Petrol,Hatchback,"76,725",Manual,2,2nd Owner,Hyundai i10,2010,₹ 1.77 Lakh,1197 cc,Petrol,Third Party insurance,83234 Kms,First Owner,,2003,5 Seats,Manual,2013,20.36 kmpl,1197 CC,78.9bhp@6000rpm,111.7Nm,5,Red,Kappa Petrol Engine,1197,111.7Nm@4000rpm,4.0,4.0,DOHC ,MPFI,71 x 75.6 mm,10.5:1 ,No,No,3585mm,1595mm,1550mm,2380mm,1400mm,1385mm,930,,5 Speed,FWD,5,Power,,Ventilated Disc,Drum,,,"Tubeless,Radial",4,,13,13,,Kolkata
0,Petrol,Hatchback,"80,000",Manual,2,2nd Owner,Maruti A-Star,2009,₹ 1 Lakh,999 cc,Petrol,Comprehensive,9595 Kms,First Owner,,2017,5 Seats,Manual,2014,19 kmpl,998 CC,66.1bhp@6200rpm,90Nm,5,Others,K Series Petrol Engine,998,90Nm@3500rpm,3.0,4.0,,MPFI,73.0 X 79.5 mm,10:1,No,No,3500mm,1600mm,1490mm,2360mm,1405mm,1400mm,860-895kg,1320kg,5 Speed,FWD,5,Power,4.5metres,Ventilated Disc,Drum,,,"Tubeless,Radial",5,,13,13,,Kolkata
0,Diesel,SUV,"83,234",Manual,1,1st Owner,Tata Nexon,2018,₹ 5.10 Lakh,999 cc,Diesel,Comprehensive,30000 Kms,First Owner,,Jan 2022,5 Seats,Manual,2018,21.5 kmpl,1497 CC,108.5bhp@3750rpm,260Nm,5,Red,"Revotorq, 1.5L Turbocharged engine",1497,260Nm@1500-2750rpm,4.0,4.0,DOHC,CDI,76x82.5,,Yes,No,3994mm,1811mm,1607mm,2498mm,1540 mm,1530 mm,1305Kg,,6 Speed,FWD,5,Power,5.1m,Disc,Drum,154.19 kmph,13.25 Seconds,Tubeless Radial Tyres,5,350,,,209 mm,Kolkata
0,Petrol,SUV,"9,595",Manual,1,1st Owner,Renault Kiger,2021,₹ 7.12 Lakh,1197 cc,Petrol,Comprehensive,6948 Kms,First Owner,,2018,5 Seats,Manual,2021,19.17 kmpl,999 CC,71.01bhp@6250rpm,96Nm,5,White,1.0L energy,999,96Nm@3500rpm,3.0,4.0,,MPFi,,,,,3991mm,1750,1605,2500,1536,1535,1012,,5 Speed,,5,Electric,,Disc,Drum,,,"Tubeless, Radial",5,405,16,16,,Kolkata
0,Petrol,Hatchback,"30,000",Manual,1,1st Owner,Maruti Baleno,2018,₹ 5 Lakh,796 cc,Petrol,Comprehensive,45000 Kms,Fourth Owner,,2016,5 Seats,Manual,2022,21.4 kmpl,1197 CC,83.1bhp@6000rpm,115Nm,5,Others,VVT Petrol Engine,1197,115Nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,3995mm,1745mm,1510mm,2520mm,1515mm,1525mm,870kg,1340kg,5 Speed,FWD,5,Power,4.9 meters,Disc,Drum,180 Kmph,12.36 seconds,"Tubeless,Radial",5,339-litres,,,,Kolkata
0,Petrol,SUV,"6,948",Manual,1,1st Owner,Renault Kiger,2021,₹ 8.11 Lakh,999 cc,Petrol,Third Party insurance,9943 Kms,First Owner,,2012,5 Seats,Manual,2019,20.5 kmpl,999 CC,98.63bhp@5000rpm,160Nm,5,Blue,1.0L Turbo,999,160Nm@2800-3600rpm,3.0,4.0,,MPFi,,,Yes,,3991mm,1750,1605,2500,1536,1535,1066,,5 Speed,,5,Electric,,Disc,Drum,,,"Tubeless, Radial",5,405,16,16,,Kolkata
0,Petrol,SUV,"45,000",Manual,1,1st Owner,Ford Ecosport,2015,₹ 4.25 Lakh,1197 cc,Petrol,Third Party insurance,31062 Kms,First Owner,,2022,5 Seats,Manual,2021,18.88 kmpl,999 CC,123.37bhp@6000rpm,170Nm,5,White,Ecoboost Petrol Engine ,999,170Nm@1400-4500rpm,3.0,4.0,DOHC,Direct Injection,79 X 76.4 mm,10.0:1,Yes,No,3999mm,1765mm,1708mm,2520mm,1519mm,1524mm,1290kg,1740kg,5 Speed,FWD,5,Power,5.3 metres,Ventilated Disc,Drum,190 Kmph,11 Seconds,"Tubeless,Radial",5,346-litres,16,16,,Kolkata
0,Petrol,Hatchback,"9,943",Automatic,1,1st Owner,Hyundai Grand i10 Nios,2022,₹ 6.94 Lakh,1991 cc,Petrol,Third Party insurance,40000 Kms,Second Owner,,Aug 2014,5 Seats,Automatic,2022,20.7 kmpl,1197 CC,81.86bhp@6000rpm,113.8nm,5,Blue,1.2 Kappa petrol,1197,113.8nm@4000rpm,4.0,4.0,,,,,No,,3805mm,1680,1520,2450,,,1140,,5-Speed,,5,Electric,,Disc,Drum,,,"Tubeless, Radial",5,,14,14,,Kolkata
0,Petrol,Hatchback,"31,062",Manual,3,3rd Owner,Maruti Alto 800,2013,₹ 1.70 Lakh,1591 cc,Petrol,Comprehensive,57000 Kms,First Owner,,Nov 2020,5 Seats,Manual,2014,22.74 kmpl,796 CC,47.3bhp@6000rpm,69Nm,5,Grey,F8D Petrol Engine,796,69Nm@3500rpm,3.0,4.0,DOHC,MPFi,,,No,No,3395mm,1490mm,1475mm,2360mm,1295mm,1290mm,720kg,1185kg,5 Speed,FWD,5,Power,4.6 metres,Solid Disc,Drum,140 kmph,19 Seconds,Tubeless Tyres,5,177-litres,,,,Kolkata
0,Petrol,Hatchback,"40,000",Manual,2,2nd Owner,Renault KWID,2017,₹ 2.55 Lakh,1186 cc,Petrol,Third Party insurance,60000 Kms,First Owner,,Jan 2020,7 Seats,Manual,2022,23.01 kmpl,999 CC,67bhp@5500rpm,91Nm,5,Others,Petrol Engine,999,91Nm@4250rpm,3.0,4.0,DOHC,MPFi,,,No,No,3679mm,1579mm,1478mm,2422mm,,,710,,5 Speed,FWD,5,Power,4.9 metres,Disc,Drum,155.8 kmph,13.90 Seconds,"Tubeless,Radial",5,300,,,,Kolkata
0,Petrol,Hatchback,"57,000",Manual,2,2nd Owner,Hyundai i10,2010,₹ 1.85 Lakh,1497 cc,Petrol,Third Party insurance,23000 Kms,First Owner,,2018,5 Seats,Manual,2021,20.36 kmpl,1197 CC,78.9bhp@6000rpm,111.8Nm,5,Golden,DOHC Engine,1197,111.8Nm@4000rpm,4.0,4.0,DOHC,MPFI,71 x 75.6 mm,10.5:1,No,No,3585mm,1595mm,1550mm,2380mm,1400mm,1385mm,960,,5 Speed,FWD,5,Power,,Ventilated Disc,Drum,,,"Tubeless,Radial",4,,13,13,,Kolkata
0,Diesel,Sedan,"60,000",Automatic,1,1st Owner,Chevrolet Cruze,2011,₹ 3.50 Lakh,2179 cc,Diesel,Comprehensive,50000 Kms,First Owner,,May 2014,5 Seats,Automatic,2021,18.1 kmpl,1991 CC,147.9bhp@4000rpm,327Nm,5,Black,"4 Cylinder, VCDi",1991,327Nm@2600rpm,4.0,4.0,SOHC,CRDI,,,No,No,4597mm,1788mm,1477mm,2685mm,1544mm,1558mm,1520kg,,6 Speed,,5,Power,5.4m,Disc,Disc,,,"Tubeless,Radial",5,,16,16,,Kolkata
0,Petrol,SUV,"23,000",Manual,1,1st Owner,Hyundai Creta,2019,₹ 10.25 Lakh,1197 cc,Petrol,Third Party insurance,30000 Kms,First Owner,,Jun 2019,5 Seats,Manual,2021,15.29 kmpl,1591 CC,121.3bhp@6400rpm,151Nm,5,White,VTVT Petrol Engine,1591,151Nm@4850rpm,4.0,4.0,DOHC,MPFI,,,No,No,4270mm,1780mm,1630mm,2590mm,,,1300,,6 Speed,FWD,5,Power,5.3 metres,Disc,Drum,185 Kmph,11.2 Seconds,Tubeless,5,400-litres,17,17,,Kolkata
0,Diesel,Hatchback,"50,000",Manual,1,1st Owner,Hyundai Grand i10,2018,₹ 4.30 Lakh,1197 cc,Diesel,Third Party insurance,55000 Kms,Second Owner,,Jul 2021,5 Seats,Manual,2014,24 kmpl,1186 CC,73.97bhp@4000rpm,190.24nm,5,Others,U2 CRDi  Diesel Engine,1186,190.24nm@1750-2250rpm,3.0,4.0,DOHC,CRDi,,,No,No,3765mm,1660mm,1520mm,2425mm,1479mm,1493mm,1100,,5 Speed,FWD,5,Power,4.8 metres,Disc,Drum,151.63 Kmph,13.21 Seconds,Tubeless,5,256,,,,Kolkata
0,Petrol,Sedan,"30,000",Automatic,2,2nd Owner,Honda City,2020,₹ 8.50 Lakh,1498 cc,Petrol,Comprehensive,20000 Kms,First Owner,,Apr 2019,5 Seats,Automatic,2021,17.4 kmpl,1497 CC,117.6bhp@6600rpm,145Nm,5,Others,i VTEC Engine,1497,145Nm@4600rpm,4.0,4.0,SOHC,PGM-Fi,73.0 X 89.4 mm,10.3:1,No,No,4440mm,1695mm,1495mm,2600mm,1475mm,1465mm,1107kg,1482kg,CVT,FWD,5,Power,5.3 metres,Ventilated Disc,Drum,178.55 kmph,11.90 Seconds,"Tubeless,Radial",4,510,16,16,,Kolkata
0,Diesel,SUV,"55,000",Manual,1,1st Owner,Mahindra XUV500,2018,₹ 10.49 Lakh,1197 cc,Diesel,Comprehensive,50000 Kms,First Owner,,2008,5 Seats,Manual,2010,16 kmpl,2179 CC,140bhp@3750rpm,330Nm,7,Silver,mHawk Diesel Engine,2179,330Nm@1600-2800rpm,4.0,4.0,DOHC,Direct Injection,,,Yes,No,4585mm,1890mm,1785mm,2700mm,,,2010,2510kg,6 Speed,FWD,7,Power,5.6 metres,Disc,Disc,185 Kmph,10 Seconds,Tubeless Tyres,5,720-litres,17,17,,Kolkata
0,Petrol,Hatchback,"20,000",Manual,1,1st Owner,Hyundai i20,2021,₹ 9 Lakh,796 cc,Petrol,Comprehensive,46940 Kms,First Owner,,Oct 2020,5 Seats,Manual,2021,21 kmpl,1197 CC,81.80bhp@6000rpm,114.74Nm,5,Others,1.2 l Kappa petrol,1197,114.74Nm@4200rpm,4.0,4.0,,,,,No,,3995mm,1775mm,1505mm,2580mm,,,1190,,5 Speed,,5,Electric,,Disc,Drum,,,"Tubeless, Radial",5,311,16,16,,Kolkata
0,Petrol,Hatchback,"50,000",Manual,1,1st Owner,Toyota Etios Liva,2015,₹ 3 Lakh,1498 cc,Petrol,Comprehensive,12315 Kms,First Owner,,Apr 2015,5 Seats,Manual,2016,17.71 kmpl,1197 CC,78.9bhp@5600rpm,104Nm,5,Others,Petrol Engine,1197,104Nm@3100rpm,4.0,4.0,DOHC,EFI,,,No,No,3775mm,1695mm,1510mm,2460mm,,,915kg,,5 Speed ,FWD,5,Power,4.8 metres,Ventilated Disc,Drum, 160 Kmph,14 Seconds,Tubeless,5,251-litres,,,,Kolkata
0,Diesel,Sedan,"46,940",Manual,1,1st Owner,Honda Amaze,2016,₹ 3.92 Lakh,1197 cc,Diesel,Comprehensive,15584 Kms,First Owner,,2018,5 Seats,Manual,2013,27.4 kmpl,1498 CC,98.63bhp@3600rpm,200Nm,5,Brown,i-DTEC Diesel Engine,1498,200Nm@1750rpm,4.0,4.0,DOHC,CRDi,,,Yes,No,3995mm,1695mm,1501mm,2470mm,,,1023kg,,5 Speed,FWD,5,Power,4.9 metres,Disc,Drum,142.95kmph,10.06 Seconds,"Tubeless,Radial",4,420Liters,14,14,,Kolkata
0,Petrol,Hatchback,"12,315",Manual,1,1st Owner,Maruti Wagon R,2022,₹ 5.78 Lakh,796 cc,Petrol,Comprehensive,64400 Kms,First Owner,,May 2018,5 Seats,Manual,2019,23.56 kmpl,1197 CC,88.50bhp@6000rpm,113Nm,5,Silver,K12N,1197,113Nm@4400rpm,4.0,4.0,,,,,,,3655mm,1620mm,1675mm,2435,1430,1440,835-850,1340,,,5,Power,4.7,Disc,Drum,,,"Tubeless, Radial",5,341,14,14,,Kolkata
0,Petrol,Hatchback,"15,584",Manual,1,1st Owner,Maruti Alto 800,2013,₹ 2.10 Lakh,1493 cc,Petrol,Comprehensive,13067 Kms,First Owner,,Jun 2020,5 Seats,Manual,2014,22.74 kmpl,796 CC,47.3bhp@6000rpm,69Nm,5,Silver,F8D Petrol Engine,796,69Nm@3500rpm,3.0,4.0,DOHC,MPFi,,,No,No,3395mm,1490mm,1475mm,2360mm,1295mm,1290mm,720kg,1185kg,5 Speed,FWD,5,Power,4.6 metres,Solid Disc,Drum,140 kmph,19 Seconds,Tubeless Tyres,5,177-litres,,,,Kolkata
0,Diesel,Sedan,"64,400",Manual,1,1st Owner,Honda City,2014,₹ 4.10 Lakh,998 cc,Diesel,Comprehensive,15264 Kms,First Owner,,Nov 2021,5 Seats,Manual,2017,26 kmpl,1498 CC,98.6bhp@3600rpm,200Nm,5,Maroon,i DTEC Diesel Engine ,1498,200Nm@1750rpm,4.0,4.0,DOHC,Direct Injection,76.0 X 82.5 mm,16.0:1,Yes,No,4440mm,1695mm,1495mm,2600mm,1480mm,1465mm,1150kg,,6 Speed,FWD,5,Power,5.3 metres,Disc,Drum,175 Kmph,10 Seconds,"Tubeless,Radial",4,510-litres,15,15,,Kolkata
0,Petrol,Hatchback,"13,067",Automatic,1,1st Owner,Maruti Swift,2018,₹ 6.16 Lakh,1197 cc,Petrol,Third Party insurance,11853 Kms,First Owner,,Dec 2009,5 Seats,Automatic,2021,21.21 kmpl,1197 CC,81.80bhp@6000rpm,113Nm,5,Orange,VTVT Engine,1197,113Nm@4200rpm,4.0,4.0,DOHC,MPFi,73 x 72 mm,,No,No,3840mm,1735mm,1530mm,2450mm,1520mm,1520mm,855-885,1315kg,5,FWD,5,Electric,4.8 Meters,Disc,Drum,,12.71s,Tubeless,5,268,R15,R15,,Kolkata
0,Petrol,Hatchback,"15,264",Manual,1,1st Owner,Maruti Alto 800,2021,₹ 3.32 Lakh,796 cc,Petrol,Comprehensive,7843 Kms,Second Owner,,Mar 2015,7 Seats,Manual,2019,22.05 kmpl,796 CC,47.33bhp@6000rpm,69Nm,5,Silver,F8D Petrol Engine,796,69Nm@3500rpm,3.0,4.0,,,,,,,3445,1515,1475,2360,1295,1290,755,1185,5 Speed,,5,,4.6,Disc,Drum,,,Tubeless Tyres,5,,,,,Kolkata
0,Diesel,SUV,"11,853",Automatic,1,1st Owner,Kia Seltos,2022,₹ 18.25 Lakh,796 cc,Diesel,Comprehensive,2501 Kms,First Owner,,Sept 2015,5 Seats,Automatic,2019,18 kmpl,1493 CC,113.43bhp@4000rpm,250Nm,5,Green,1.5 L CRDi VGT,1493,250Nm@1500-2750rpm,4.0,4.0,,CRDi,,,Yes,,4315mm,1800mm,1645mm,2610mm,,,1480,,6-Speed,FWD,5,Electric,,Disc,Disc,,,"Tubeless, Radial",5,433,18,18,,Kolkata
0,Petrol,Hatchback,"7,843",Manual,1,1st Owner,Maruti Alto K10,2019,₹ 3.79 Lakh,2198 cc,Petrol,Third Party insurance,9285 Kms,First Owner,,Jul 2015,7 Seats,Manual,2020,23.95 kmpl,998 CC,67.05bhp@6000rpm,90Nm,5,Grey,K Series Petrol Engine,998,90Nm@3500rpm,3.0,4.0,DOHC,MPFi,,,No,No,3545mm,1515mm,1475mm,2360mm,1295mm,1290mm,779kg,1210kg,5 Speed,FWD,5,Power,4.6 metres,Ventilated Disc,Drum,145 Kmph,13.3 Seconds,"Tubeless,Radial",5,177,,,,Kolkata
0,Petrol,Hatchback,"2,501",Automatic,1,1st Owner,Hyundai i20,2021,₹ 8.50 Lakh,1497 cc,Petrol,Comprehensive,51215 Kms,First Owner,,2014,5 Seats,Automatic,2018,19.65 kmpl,1197 CC,86.76bhp@6000rpm,114.74Nm,5,Blue,1.2 l Kappa petrol,1197,114.74Nm@4200rpm,4.0,4.0,,,,,No,,3995mm,1775mm,1505mm,2580mm,,,1190,,IVT,,5,Electric,,Disc,Drum,,,"Tubeless, Radial",5,311,16,16,,Kolkata
0,Petrol,Hatchback,"9,285",Manual,1,1st Owner,Maruti Alto 800,2022,₹ 3.79 Lakh,2179 cc,Petrol,Third Party insurance,23400 Kms,First Owner,,May 2013,7 Seats,Manual,2020,22.05 kmpl,796 CC,47.33bhp@6000rpm,69Nm,5,Grey,F8D Petrol Engine,796,69Nm@3500rpm,3.0,4.0,,,,,,,3445mm,1515mm,1475mm,2360mm,1295mm,1290mm,762kg,1185kg,5 Speed,,5,,4.6,Disc,Drum,,,Tubeless Tyres,5,,,,,Kolkata
0,Petrol,Hatchback,"51,215",Manual,1,1st Owner,Maruti Alto 800,2014,₹ 2.10 Lakh,1197 cc,Petrol,Third Party insurance,11000 Kms,First Owner,,Sept 2022,7 Seats,Manual,2021,22.74 kmpl,796 CC,47.3bhp@6000rpm,69Nm,5,Blue,F8D Petrol Engine,796,69Nm@3500rpm,3.0,4.0,DOHC,MPFi,,,No,No,3395mm,1490mm,1475mm,2360mm,1295mm,1290mm,720kg,1185kg,5 Speed,FWD,5,Power,4.6 metres,Solid Disc,Drum,140 kmph,19 Seconds,Tubeless Tyres,5,177-litres,,,,Kolkata
0,Diesel,SUV,"23,400",Automatic,1,1st Owner,Mahindra Scorpio N,2022,₹ 22.99 Lakh,1497 cc,Diesel,Comprehensive,10000 Kms,First Owner,,Dec 2019,5 Seats,Automatic,2022,,2198 CC,172.45bhp@3500rpm,400Nm,7,Black,mHawk,2198,400Nm@1750-2750rpm,4.0,4.0,,,,,Yes,,4662mm,1917,1857,2750,,,1885,,6-Speed,4WD,7,Electric,,Ventilated Disc,Ventilated Disc,,,"Tubeless,Radial",5,,18,18,,Kolkata
0,Petrol,SUV,"11,000",Manual,1,1st Owner,Kia Seltos,2021,₹ 13.50 Lakh,2179 cc,Petrol,Comprehensive,40000 Kms,First Owner,,Jun 2016,5 Seats,Manual,2021,16.8 kmpl,1497 CC,113.4bhp@6300rpm,144nm,5,Grey,Smartstream G1.5,1497,144nm@4500rpm,4.0,4.0,DOHC,MPI,,,No,No,4315mm,1800mm,1645mm,2610mm,,,1335,,6-Speed,2WD,5,Electric,,Disc,Disc,,11.8,"Tubeless,Radial",5,433,R17,R17,190mm,Kolkata
0,Diesel,SUV,"10,000",Manual,1,1st Owner,Mahindra XUV500,2021,₹ 14.50 Lakh,1197 cc,Diesel,Third Party insurance,25000 Kms,First Owner,,Jul 2020,5 Seats,Manual,2003,15.1 kmpl,2179 CC,152.87bhp@3750rpm,360Nm,7,White,mHawk155 Diesel Engine,2179,360Nm@1750-2800rpm,4.0,4.0,DOHC,Direct Injection,,16.5:1,Yes,No,4585mm,1890mm,1785mm,2700mm,1600mm,1600mm,1685,2510kg,6 Speed,FWD,7,Power,5.6 metres,Ventilated Disc,Disc,,,Tubeless Tyres,5,,R18,R18,,Kolkata
0,Petrol,SUV,"40,000",Manual,1,1st Owner,Hyundai Venue,2021,₹ 6.50 Lakh,998 cc,Petrol,Comprehensive,55000 Kms,First Owner,,Jul 2017,5 Seats,Manual,2017,17.52 kmpl,1197 CC,81.86bhp@6000rpm,115Nm,5,Others,,1197,115Nm@4000rpm,4.0,4.0,,,,,No,,3995 mm,1770 mm,1605 mm,2500 mm,,,1080,,5-Speed,FWD,5,Power,,Disc,Drum,,,Radial,5,350,,,190mm,Kolkata
0,Petrol,MUV,"25,000",Manual,1,1st Owner,Honda Mobilio,2014,₹ 4 Lakh,998 cc,Petrol,Comprehensive,80000 Kms,Second Owner,,Mar 2023,5 Seats,Manual,2021,17.3 kmpl,1497 CC,117.3bhp@6600rpm,145Nm,7,White,i-VTEC Engine,1497,145Nm@4600rpm,4.0,4.0,SOHC,PGM-FI,73.0 X 89.4 mm,10.3:1,No,No,4386mm,1683mm,1603mm,2652mm,,,1161Kg,,5 Speed,FWD,7,Power,5.2 metres,Disc,Drum,160 Kmph,16 Seconds,"Tubeless,Radial",5,223-litres,15,15,,Kolkata
0,Diesel,SUV,"55,000",Manual,1,1st Owner,Mahindra Scorpio,2021,₹ 12.70 Lakh,1248 cc,Diesel,Comprehensive,8126 Kms,First Owner,,Aug 2016,5 Seats,Manual,2018,,2179 CC,136.78bhp@3750rpm,319Nm,7,White,mHawk Diesel Engine,2179,319Nm@1800-2800rpm,4.0,4.0,,CRDi,,,Yes,,4456,1820,1995,2680,,,1725,2510,6 Speed,,7,,5.4,Ventilated Disc,Drum,,,"Radial, Tubeless",5,,,,,Kolkata
0,Petrol,Hatchback,"80,000",Manual,4,4th Owner,Maruti Swift,2010,₹ 1.65 Lakh,796 cc,Petrol,Comprehensive,42000 Kms,Second Owner,,Aug 2018,5 Seats,Manual,2016,16.1 kmpl,1197 CC,"85ps @ 6,000rpm",113Nm ,5,Others,In-Line Engine,1197,"113Nm @ 4,500rpm",4.0,4.0,DOHC,MPFI,74.0 x 75.5 mm,9:01,Yes,No,3760mm,1690mm,1530mm,2390mm,1470mm,1480mm,1010kg,1415kg,5 Speed,,5,Power,4.7 m,Ventilated Disc,Drum,160 kmph,12.29 seconds,"Tubeless,Radial",5,232 litres,14,14,,Kolkata
0,Petrol,SUV,"8,126",Manual,1,1st Owner,Hyundai Venue,2021,₹ 9.70 Lakh,1197 cc,Petrol,Comprehensive,32000 Kms,First Owner,,Jun 2022,5 Seats,Manual,2012,18.27 kmpl,998 CC,118.35bhp@6000rpm,172Nm,5,Blue,Kappa 1.0 L Turbo GDi Petrol,998,172Nm@1500-4000rpm,3.0,4.0,,GDi,,,Yes,,3995 mm,1770 mm,1605 mm,2500 mm,,,1340,,6-Speed,FWD,5,Electric,,Disc,Drum,,,Radial,5,350,,,190mm,Kolkata
0,Petrol,Hatchback,"42,000",Automatic,1,1st Owner,Maruti Wagon R,2016,₹ 3.30 Lakh,1248 cc,Petrol,Third Party insurance,11736 Kms,First Owner,,Aug 2018,5 Seats,Automatic,2022,20.51 kmpl,998 CC,67bhp@6000rpm,90Nm,5,Silver,K10B Petrol Engine,998,90Nm@3500rpm,3.0,4.0,DOHC,,69 x 72 mm,,No,No,3599mm,1495mm,1700mm,2400mm,1295mm,1290mm,895kg,1350kg,5 Speed,FWD,5,Power,4.6 metres,Ventilated Disc,Drum,152 kmph,18.6 Seconds,Tubeless Tyres,5,180-liters,,,,Kolkata
