bt,ownerNo,modelYear,Fuel Type,Insurance Validity,Kms Driven,Transmission,Year of Manufacture,Mileage,Gear Box,City,price_in_lakhs
Sedan,1,2015,Petrol,Comprehensive,37000,Manual,2020,19,5,Delhi,4.35
SUV,1,2021,Petrol,Third Party insurance,20100,Automatic,2017,19,8,Delhi,17.5
SUV,1,2019,Diesel,Third Party insurance,50000,Automatic,2019,15,6,Delhi,14.75
Hatchback,1,2018,Petrol,Zero Depreciation,90000,Manual,2015,20,5,Delhi,4.5
Sedan,1,2020,Petrol,Zero Depreciation,7800,Automatic,2021,11,9,Delhi,44.0
Sedan,1,2016,Diesel,Comprehensive,120000,Manual,2015,26,5,Delhi,3.8
Hatchback,1,2020,Petrol,Third Party insurance,59014,Manual,2017,21,5,Delhi,6.75
Hatchback,1,2017,Petrol,Comprehensive,43148,Automatic,2020,16,5,Delhi,5.27
SUV,1,2019,Diesel,Zero Depreciation,79000,Automatic,2016,12,6,Delhi,29.9
Sedan,1,2015,Petrol,Third Party insurance,89352,Manual,2018,22,5,Delhi,3.8
Sedan,1,2021,Petrol,Third Party insurance,38511,Manual,2012,19,5,Delhi,6.89
SUV,1,2015,Diesel,Comprehensive,54000,Automatic,2022,15,7,Delhi,24.0
Hatchback,1,2016,Petrol,Comprehensive,66584,Manual,2021,21,5,Delhi,4.74
SUV,1,2017,Diesel,Third Party insurance,48000,Automatic,2020,10,6,Delhi,25.5
Hatchback,1,2020,Petrol,Third Party insurance,19418,Manual,2023,20,5,Delhi,5.77
Sedan,1,2016,Petrol,Third Party insurance,72000,Automatic,2010,14,7,Delhi,25.5
Sedan,1,2018,Petrol,Comprehensive,23000,Automatic,2012,17,7,Delhi,8.95
Sedan,1,2012,Petrol,Comprehensive,50000,Manual,2015,16,5,Delhi,2.5
SUV,1,2022,Diesel,Third Party insurance,20000,Manual,2015,19,6,Delhi,10.25
Sedan,1,2021,Petrol,Third Party insurance,30000,Manual,2019,17,5,Delhi,9.0
SUV,1,2020,Petrol,Not Available,42000,Manual,2012,17,5,Delhi,6.5
Sedan,1,2023,Petrol,Third Party insurance,600,Automatic,2022,20,4,Delhi,11.75
Sedan,3,2010,Petrol,Third Party insurance,30000,Manual,2017,12,5,Delhi,1.86
Sedan,1,2012,Petrol,Comprehensive,70000,Manual,2019,16,5,Delhi,2.5
Hatchback,1,2015,Diesel,Third Party insurance,136288,Manual,2019,22,6,Delhi,4.25
Hatchback,1,2015,Petrol,Comprehensive,48000,Manual,2017,18,5,Delhi,4.25
Hatchback,1,2019,Petrol,Zero Depreciation,49707,Manual,2018,18,5,Delhi,5.23
Hatchback,1,2012,Petrol,Third Party insurance,59443,Manual,2018,19,5,Delhi,2.4
Sedan,1,2022,CNG,Comprehensive,30000,Manual,2018,31,5,Delhi,7.54
SUV,1,2017,Petrol,Third Party insurance,52000,Automatic,2007,16,7,Delhi,12.85
SUV,1,2019,Diesel,Third Party insurance,40398,Automatic,2018,15,6,Delhi,13.17
SUV,1,2019,Petrol,Third Party insurance,50000,Manual,2013,16,6,Delhi,14.65
Hatchback,2,2017,Petrol,Third Party insurance,84181,Manual,2018,18,5,Delhi,4.91
Hatchback,1,2018,Petrol,Third Party insurance,10000,Manual,2010,18,5,Delhi,5.5
Hatchback,1,2018,Diesel,Third Party insurance,66434,Manual,2010,28,5,Delhi,6.18
SUV,1,2018,Petrol,Comprehensive,40000,Automatic,2019,14,6,Delhi,7.75
SUV,1,2018,Petrol,Third Party insurance,40000,Automatic,2021,14,6,Delhi,7.75
SUV,1,2013,Diesel,Third Party insurance,100000,Manual,2017,14,5,Delhi,4.0
SUV,1,2018,Diesel,Third Party insurance,51800,Automatic,2015,15,6,Delhi,33.5
Sedan,5,2010,Petrol,Third Party insurance,100000,Manual,2019,14,5,Delhi,2.0
Sedan,5,2010,Petrol,Third Party insurance,100000,Manual,2017,14,5,Delhi,2.0
Hatchback,2,2019,Petrol,Zero Depreciation,70000,Manual,2016,18,5,Delhi,5.1
SUV,1,2013,Diesel,Comprehensive,87000,Automatic,2015,15,7,Delhi,8.7
MUV,1,2021,Petrol,Third Party insurance,7000,Manual,2014,19,5,Delhi,11.0
Hatchback,2,2017,Diesel,Comprehensive,60000,Automatic,2019,26,5,Delhi,4.45
SUV,1,2015,Petrol,Third Party insurance,88710,Automatic,2012,16,6,Delhi,5.47
Hatchback,1,2019,Petrol,Third Party insurance,47644,Manual,2019,21,5,Delhi,6.26
SUV,1,2017,Diesel,Comprehensive,40000,Manual,2016,16,6,Delhi,12.0
Hatchback,1,2016,Petrol,Third Party insurance,100505,Manual,2006,21,5,Delhi,4.45
Hatchback,1,2015,Petrol,Zero Depreciation,106648,Manual,2014,18,5,Delhi,4.58
Hatchback,2,2014,CNG,Third Party insurance,60000,Manual,2014,11,5,Delhi,2.05
Hatchback,1,2019,CNG,Third Party insurance,53481,Manual,2019,33,5,Delhi,5.07
Hatchback,2,2012,Petrol,Comprehensive,40000,Manual,2015,18,5,Delhi,2.4
Hatchback,1,2019,Petrol,Comprehensive,25050,Manual,2022,21,5,Delhi,7.13
SUV,1,2016,Diesel,Comprehensive,77000,Manual,2020,16,6,Delhi,8.9
Hatchback,4,2006,Petrol,Third Party insurance,120000,Manual,2021,16,5,Delhi,1.35
Sedan,1,2014,Petrol,Comprehensive,58000,Manual,2021,18,5,Delhi,3.9
Sedan,1,2014,Petrol,Comprehensive,96000,Manual,2016,17,5,Delhi,5.75
Hatchback,1,2019,CNG,Comprehensive,51000,Manual,2019,31,5,Delhi,4.0
Hatchback,1,2015,Diesel,Comprehensive,70000,Manual,2017,27,6,Delhi,3.5
SUV,1,2022,Diesel,Third Party insurance,27000,Automatic,2018,18,6,Delhi,20.5
SUV,1,2020,Petrol,Comprehensive,32456,Manual,2019,17,6,Delhi,8.25
SUV,1,2021,Diesel,Comprehensive,15000,Automatic,2017,19,6,Delhi,16.5
Sedan,1,2021,Petrol,Third Party insurance,34940,Manual,2018,17,6,Delhi,9.5
Sedan,3,2016,Diesel,Zero Depreciation,70000,Manual,2017,23,6,Delhi,5.0
Hatchback,1,2019,Petrol,Third Party insurance,73679,Manual,2019,21,5,Delhi,6.08
Hatchback,2,2017,Petrol,Third Party insurance,32722,Manual,2018,18,5,Delhi,4.23
Hatchback,2,2018,Petrol,Zero Depreciation,70000,Automatic,2015,17,7,Delhi,8.0
Sedan,1,2019,Petrol,Third Party insurance,59059,Manual,2020,17,6,Delhi,9.22
Hatchback,2,2017,Petrol,Third Party insurance,34332,Manual,2022,18,5,Delhi,4.33
SUV,1,2018,Diesel,Third Party insurance,72194,Manual,2018,21,5,Delhi,5.25
Hatchback,1,2017,Petrol,Third Party insurance,56740,Manual,2020,21,5,Delhi,5.26
SUV,1,2019,Diesel,Third Party insurance,72490,Manual,2012,18,5,Delhi,6.55
Hatchback,1,2018,Petrol,Third Party insurance,35828,Manual,2019,18,5,Delhi,4.59
SUV,1,2015,Diesel,Third Party insurance,57088,Automatic,2013,15,7,Delhi,14.5
Sedan,1,2020,Petrol,Third Party insurance,70382,Automatic,2021,17,7,Delhi,8.65
Hatchback,1,2022,Petrol,Third Party insurance,20000,Manual,2015,20,5,Delhi,5.5
Sedan,1,2018,Diesel,Third Party insurance,17000,Automatic,2014,22,6,Delhi,11.25
SUV,1,2020,Petrol,Not Available,30000,Automatic,2014,13,6,Delhi,15.0
Hatchback,1,2012,Petrol,Third Party insurance,70000,Manual,2018,16,5,Delhi,2.61
MUV,1,2019,Petrol,Third Party insurance,65202,Automatic,2018,18,4,Delhi,9.5
MUV,1,2013,Petrol,Third Party insurance,72000,Manual,2018,16,5,Delhi,4.85
Hatchback,1,2021,CNG,Zero Depreciation,45313,Manual,2021,32,5,Delhi,5.1
Sedan,1,2015,Diesel,Comprehensive,40000,Automatic,2015,19,7,Delhi,25.0
SUV,1,2014,Diesel,Third Party insurance,120000,Manual,2011,15,6,Delhi,6.64
Hatchback,2,2014,Petrol,Zero Depreciation,54235,Manual,2015,18,5,Delhi,2.84
Hatchback,1,2018,Petrol,Comprehensive,52777,Automatic,2016,20,5,Delhi,5.2
Hatchback,1,2018,Petrol,Comprehensive,26000,Manual,2016,18,5,Delhi,5.9
Sedan,1,2018,Petrol,Comprehensive,77937,Manual,2014,15,5,Delhi,6.55
Sedan,1,2021,Petrol,Third Party insurance,40663,Manual,2018,19,5,Delhi,6.99
Hatchback,1,2015,Petrol,Third Party insurance,40000,Manual,2015,18,5,Delhi,3.95
Sedan,1,2011,Petrol,Third Party insurance,115500,Manual,2011,17,5,Delhi,2.17
Sedan,1,2015,Petrol,Comprehensive,67000,Automatic,2015,13,7,Delhi,9.4
SUV,1,2016,Petrol,Third Party insurance,16312,Manual,2019,13,6,Delhi,8.87
Sedan,2,2016,Petrol,Third Party insurance,60000,Manual,2017,20,5,Delhi,4.8
MUV,1,2014,Petrol,Comprehensive,90000,Manual,2015,17,5,Delhi,4.25
Hatchback,1,2018,CNG,Comprehensive,67000,Manual,2018,18,5,Delhi,4.95
Sedan,2,2015,Petrol,Comprehensive,80000,Manual,2012,20,5,Delhi,5.5
Hatchback,1,2011,Petrol,Third Party insurance,60000,Manual,2015,19,5,Delhi,1.37
Sedan,1,2015,Petrol,Zero Depreciation,34253,Automatic,2018,18,5,Delhi,5.65
SUV,1,2019,Petrol,Third Party insurance,27000,Automatic,2022,16,6,Delhi,12.9
Hatchback,2,2017,Petrol,Comprehensive,64000,Automatic,2018,23,5,Delhi,3.55
Sedan,1,2015,Petrol,Comprehensive,67827,Manual,2022,19,5,Delhi,3.86
Hatchback,1,2018,Petrol,Third Party insurance,79094,Manual,2017,21,5,Delhi,5.14
Sedan,2,2012,Petrol,Third Party insurance,64589,Manual,2017,17,5,Delhi,3.25
Hatchback,1,2015,Petrol,Third Party insurance,88309,Manual,2009,17,5,Delhi,5.08
Hatchback,2,2018,Petrol,Zero Depreciation,66688,Manual,2013,22,5,Delhi,5.67
Hatchback,1,2022,Petrol,Comprehensive,20000,Manual,2018,21,5,Delhi,6.7
Sedan,1,2018,Petrol,Third Party insurance,60653,Automatic,2016,20,4,Delhi,7.6
MUV,1,2022,Diesel,Third Party insurance,70000,Automatic,2009,14,8,Delhi,33.5
Hatchback,1,2017,Petrol,Third Party insurance,86527,Manual,2017,18,5,Delhi,3.98
Sedan,1,2017,Petrol,Comprehensive,67000,Manual,2010,19,5,Delhi,4.85
Hatchback,3,2009,Petrol,Third Party insurance,70000,Manual,2019,16,5,Delhi,1.35
SUV,3,2013,Petrol,Third Party insurance,70000,Automatic,2009,16,6,Delhi,3.0
Sedan,1,2018,Petrol,Third Party insurance,70311,Manual,2021,18,5,Delhi,5.25
Hatchback,1,2016,Petrol,Third Party insurance,54000,Manual,2019,23,5,Delhi,3.75
Sedan,3,2009,Petrol,Third Party insurance,80000,Manual,2021,17,5,Delhi,1.3
SUV,1,2017,Diesel,Comprehensive,52000,Manual,2017,25,6,Delhi,5.95
Hatchback,1,2010,Petrol,Zero Depreciation,20000,Manual,2014,18,5,Delhi,2.0
Hatchback,1,2019,Diesel,Zero Depreciation,80000,Manual,2016,22,6,Delhi,5.31
Hatchback,3,2009,Petrol,Third Party insurance,110000,Manual,2018,18,5,Delhi,1.5
SUV,1,2021,Diesel,Third Party insurance,15000,Automatic,2017,19,6,Delhi,16.25
Hatchback,1,2019,CNG,Third Party insurance,69821,Manual,2012,33,5,Delhi,5.03
Hatchback,1,2021,Petrol,Third Party insurance,12754,Manual,2017,18,5,Delhi,8.62
Sedan,1,2017,Petrol,Comprehensive,69000,Manual,2019,14,6,Delhi,8.8
Hatchback,1,2014,Petrol,Third Party insurance,98390,Manual,2016,20,5,Delhi,2.72
Sedan,1,2016,Petrol,Comprehensive,84195,Automatic,2022,19,4,Delhi,6.27
Sedan,1,2018,Petrol,Third Party insurance,17000,Automatic,2013,15,7,Delhi,28.5
Hatchback,1,2017,Petrol,Third Party insurance,77184,Manual,2017,20,5,Delhi,4.28
Sedan,1,2012,Petrol,Third Party insurance,40000,Manual,2009,13,5,Delhi,1.75
Hatchback,1,2017,Petrol,Third Party insurance,82848,Manual,2014,18,5,Delhi,4.14
Hatchback,1,2019,Petrol,Comprehensive,30000,Automatic,2006,23,5,Delhi,5.1
Hatchback,1,2016,Petrol,Third Party insurance,50000,Manual,2018,18,5,Delhi,5.5
MUV,1,2022,Diesel,Third Party insurance,40000,Automatic,2016,12,6,Delhi,23.41
Hatchback,1,2013,Petrol,Third Party insurance,70000,Manual,2012,20,5,Delhi,1.7
Hatchback,1,2017,Petrol,Third Party insurance,47688,Manual,2018,21,5,Delhi,4.5
Sedan,3,2009,Petrol,Third Party insurance,100000,Manual,2017,14,6,Delhi,1.1
Hatchback,2,2014,Diesel,Third Party insurance,90000,Manual,2014,23,5,Delhi,2.0
Hatchback,2,2018,Petrol,Zero Depreciation,40000,Manual,2019,18,5,Delhi,3.5
SUV,1,2016,Diesel,Third Party insurance,50000,Manual,2014,19,5,Delhi,4.1
Sedan,2,2012,Petrol,Comprehensive,30000,Manual,2018,14,6,Delhi,5.0
Hatchback,2,2018,Petrol,Zero Depreciation,106711,Automatic,2014,21,5,Delhi,5.43
Hatchback,1,2017,Petrol,Third Party insurance,83741,Manual,2019,18,5,Delhi,5.14
SUV,1,2014,Diesel,Comprehensive,50000,Automatic,2019,14,7,Delhi,11.5
Sedan,1,2018,Diesel,Third Party insurance,105792,Manual,2021,22,5,Delhi,7.47
Hatchback,1,2019,Petrol,Comprehensive,88750,Manual,2023,21,5,Delhi,5.93
SUV,1,2014,Diesel,Third Party insurance,70000,Manual,2021,15,6,Delhi,9.0
Hatchback,1,2018,Petrol,Comprehensive,89972,Manual,2016,17,5,Delhi,5.39
Sedan,1,2014,Petrol,Comprehensive,50000,Manual,2017,15,5,Delhi,3.35
Hatchback,2,2019,Petrol,Third Party insurance,36785,Manual,2019,18,5,Delhi,5.94
Sedan,1,2019,Petrol,Third Party insurance,48000,Manual,2019,19,6,Delhi,9.1
SUV,1,2021,Petrol,Comprehensive,20000,Manual,2015,19,6,Delhi,19.25
Sedan,1,2023,Petrol,Third Party insurance,7000,Automatic,2017,16,9,Delhi,60.0
MUV,1,2021,Petrol,Third Party insurance,50000,Automatic,2020,18,5,Delhi,7.6
SUV,1,2016,Diesel,Third Party insurance,40000,Manual,2017,24,5,Delhi,4.9
Hatchback,1,2017,Petrol,Comprehensive,59000,Manual,2017,18,5,Delhi,5.21
SUV,1,2019,Petrol,Third Party insurance,70000,Automatic,2015,16,7,Delhi,14.0
SUV,1,2019,Diesel,Zero Depreciation,110000,Manual,2019,20,6,Delhi,9.0
SUV,1,2015,Diesel,Third Party insurance,100000,Manual,2018,15,5,Delhi,9.5
SUV,2,2017,Diesel,Third Party insurance,30000,Automatic,2016,11,9,Delhi,55.0
Sedan,1,2020,Petrol,Zero Depreciation,48000,Manual,2016,18,6,Delhi,7.65
Sedan,1,2017,Petrol,Zero Depreciation,22424,Manual,2017,20,5,Delhi,5.55
Sedan,1,2017,Petrol,Comprehensive,58147,Manual,2018,20,5,Delhi,4.77
Hatchback,1,2015,Petrol,Third Party insurance,67000,Manual,2014,18,5,Delhi,3.41
Hatchback,1,2019,Petrol,Comprehensive,112479,Automatic,2021,23,5,Delhi,4.76
Sedan,1,2018,Petrol,Third Party insurance,25494,Automatic,2017,21,5,Delhi,6.11
SUV,2,2016,Diesel,Third Party insurance,78000,Automatic,2017,17,6,Delhi,7.9
Hatchback,2,2016,Petrol,Comprehensive,51276,Manual,2015,18,5,Delhi,5.13
SUV,1,2017,Diesel,Comprehensive,85000,Manual,2018,19,6,Delhi,8.25
Hatchback,2,2018,Petrol,Third Party insurance,75402,Manual,2014,18,5,Delhi,5.84
Sedan,1,2014,Petrol,Third Party insurance,109000,Manual,2014,14,6,Delhi,6.65
Sedan,1,2021,Petrol,Third Party insurance,14500,Automatic,2016,15,8,Delhi,63.5
SUV,2,2017,Diesel,Third Party insurance,76000,Automatic,2021,14,8,Delhi,46.0
Sedan,1,2017,Petrol,Third Party insurance,34000,Manual,2018,17,5,Delhi,4.75
Sedan,2,2015,Petrol,Comprehensive,80000,Manual,2017,19,5,Delhi,3.3
Sedan,1,2018,Diesel,Third Party insurance,60000,Automatic,2012,23,5,Delhi,6.35
SUV,1,2014,Diesel,Third Party insurance,60000,Manual,2017,19,6,Delhi,3.99
Sedan,2,2014,Petrol,Zero Depreciation,59000,Manual,2016,19,5,Delhi,4.2
SUV,1,2016,Diesel,Third Party insurance,99000,Manual,2018,21,5,Delhi,4.6
SUV,1,2021,Petrol,Zero Depreciation,17000,Automatic,2017,14,7,Delhi,23.75
Sedan,1,2018,Petrol,Zero Depreciation,79982,Manual,2022,21,5,Delhi,7.2
Sedan,1,2017,Petrol,Comprehensive,67047,Automatic,2019,18,5,Delhi,8.46
Sedan,1,2012,Diesel,Zero Depreciation,50000,Manual,2015,19,6,Delhi,5.0
Hatchback,1,2017,Petrol,Comprehensive,85782,Manual,2020,21,5,Delhi,4.71
Hatchback,1,2016,Petrol,Zero Depreciation,99547,Manual,2020,21,5,Delhi,4.46
Hatchback,1,2018,Petrol,Comprehensive,30000,Automatic,2012,24,5,Delhi,3.65
Hatchback,1,2017,Petrol,Third Party insurance,69455,Manual,2022,25,5,Delhi,3.54
SUV,1,2022,Petrol,Third Party insurance,14000,Automatic,2022,17,7,Delhi,16.5
SUV,1,2019,Petrol,Third Party insurance,40738,Automatic,2017,14,6,Delhi,8.78
Sedan,1,2015,Petrol,Third Party insurance,76000,Automatic,2018,11,6,Delhi,19.1
Hatchback,1,2020,Petrol,Third Party insurance,30000,Manual,2018,21,5,Delhi,5.25
SUV,1,2020,Diesel,Third Party insurance,50000,Manual,2015,23,5,Delhi,8.3
Sedan,2,2012,Petrol,Comprehensive,90000,Manual,2018,16,5,Delhi,2.0
Sedan,1,2022,Petrol,Third Party insurance,10700,Automatic,2016,18,5,Delhi,13.45
Sedan,1,2022,Petrol,Comprehensive,10000,Automatic,2018,18,5,Delhi,13.45
Hatchback,2,2017,Petrol,Comprehensive,80000,Manual,2015,20,5,Delhi,3.5
SUV,1,2018,Diesel,Zero Depreciation,36000,Automatic,2018,14,8,Delhi,54.95
SUV,1,2018,Diesel,Zero Depreciation,70000,Automatic,2022,10,6,Delhi,23.0
SUV,1,2015,Diesel,Third Party insurance,60000,Automatic,2022,12,5,Delhi,16.0
Sedan,1,2018,Petrol,Third Party insurance,34000,Automatic,2019,15,7,Delhi,28.9
Sedan,1,2016,Petrol,Comprehensive,48430,Manual,2013,17,5,Delhi,7.46
SUV,1,2018,Diesel,Zero Depreciation,93671,Manual,2019,23,5,Delhi,6.39
SUV,2,2015,Diesel,Zero Depreciation,100000,Automatic,2017,12,5,Delhi,14.49
Sedan,2,2018,Petrol,Third Party insurance,108665,Automatic,2010,20,4,Delhi,7.36
Hatchback,1,2022,CNG,Zero Depreciation,17447,Manual,2015,26,5,Delhi,7.49
SUV,1,2022,Diesel,Comprehensive,19000,Manual,2011,19,6,Delhi,27.5
SUV,2,2019,Diesel,Third Party insurance,100579,Manual,2021,19,6,Delhi,6.93
Hatchback,1,2013,Petrol,Comprehensive,80000,Automatic,2018,19,5,Delhi,2.75
Hatchback,1,2019,Petrol,Comprehensive,65039,Manual,2023,20,5,Delhi,4.75
SUV,1,2017,Diesel,Zero Depreciation,60000,Automatic,2019,10,6,Delhi,23.0
Hatchback,4,2010,Petrol,Third Party insurance,50000,Manual,2016,19,5,Delhi,1.5
Sedan,1,2015,Petrol,Comprehensive,65000,Automatic,2016,18,5,Delhi,6.65
Hatchback,3,2011,Petrol,Third Party insurance,84000,Manual,2010,17,5,Delhi,2.25
SUV,1,2021,Petrol,Third Party insurance,35000,Automatic,2011,10,6,Delhi,35.0
SUV,1,2018,Diesel,Third Party insurance,80000,Manual,2018,24,5,Delhi,8.5
SUV,1,2023,Petrol,Third Party insurance,16500,Manual,2013,19,5,Delhi,19.85
SUV,2,2019,Diesel,Comprehensive,40000,Manual,2020,14,6,Delhi,31.0
Sedan,1,2016,Petrol,Comprehensive,50500,Manual,2020,17,5,Delhi,5.5
Sedan,2,2016,Petrol,Third Party insurance,90000,Manual,2020,17,5,Delhi,2.85
Sedan,2,2010,Petrol,Comprehensive,80000,Automatic,2022,16,5,Delhi,3.0
Hatchback,2,2011,Petrol,Third Party insurance,40462,Manual,2017,19,5,Delhi,1.85
Hatchback,1,2018,Petrol,Third Party insurance,40000,Manual,2019,22,5,Delhi,5.25
Sedan,1,2013,Diesel,Comprehensive,150000,Manual,2019,23,5,Delhi,3.75
Sedan,1,2020,Petrol,Comprehensive,47761,Manual,2013,17,6,Delhi,10.12
SUV,1,2020,Diesel,Comprehensive,80488,Manual,2021,19,6,Delhi,13.5
Hatchback,1,2020,CNG,Comprehensive,70000,Manual,2015,31,5,Delhi,4.0
SUV,1,2022,Diesel,Comprehensive,17204,Manual,2018,16,6,Delhi,19.3
Hatchback,1,2017,Petrol,Third Party insurance,66000,Automatic,2016,18,4,Delhi,5.25
Hatchback,1,2019,Petrol,Comprehensive,41900,Manual,2019,25,5,Delhi,4.25
Hatchback,1,2019,Petrol,Third Party insurance,45000,Manual,2014,18,5,Delhi,5.25
Hatchback,1,2013,Petrol,Third Party insurance,52000,Manual,2017,16,5,Delhi,3.75
SUV,1,2021,Diesel,Comprehensive,40000,Automatic,2010,18,6,Delhi,21.0
Sedan,1,2015,Petrol,Comprehensive,64000,Manual,2015,18,5,Delhi,4.1
SUV,1,2018,CNG,Comprehensive,76500,Manual,2018,18,5,Delhi,4.35
Sedan,1,2016,Petrol,Third Party insurance,48000,Manual,2018,17,5,Delhi,6.45
SUV,1,2019,Petrol,Comprehensive,42000,Automatic,2015,17,6,Delhi,7.75
SUV,2,2014,Petrol,Zero Depreciation,50000,Manual,2018,13,5,Delhi,3.75
SUV,2,2017,Petrol,Third Party insurance,55000,Manual,2017,15,5,Delhi,6.5
Sedan,2,2010,Petrol,Comprehensive,90000,Manual,2021,15,5,Delhi,2.05
Sedan,1,2015,Petrol,Comprehensive,72000,Automatic,2011,12,7,Delhi,23.9
SUV,2,2018,Petrol,Comprehensive,33091,Manual,2016,18,5,Delhi,5.29
Hatchback,1,2018,Petrol,Comprehensive,40838,Manual,2015,22,5,Delhi,3.0
Sedan,1,2015,Petrol,Comprehensive,56000,Automatic,2014,11,7,Delhi,24.0
MUV,1,2018,Diesel,Third Party insurance,71914,Manual,2015,19,5,Delhi,16.78
Hatchback,1,2017,Petrol,Comprehensive,67043,Manual,2019,22,5,Delhi,4.99
SUV,1,2021,Petrol,Third Party insurance,18000,Automatic,2019,14,7,Delhi,32.75
Sedan,1,2011,Petrol,Third Party insurance,100010,Manual,2020,17,5,Delhi,2.07
Hatchback,2,2016,Petrol,Comprehensive,70000,Automatic,2012,23,5,Delhi,3.9
Sedan,1,2015,Petrol,Zero Depreciation,56857,Manual,2017,17,5,Delhi,6.03
Sedan,1,2014,Petrol,Comprehensive,120000,Automatic,2021,19,6,Delhi,14.0
SUV,1,2015,Diesel,Comprehensive,92000,Automatic,2012,11,7,Delhi,31.5
Sedan,1,2019,Diesel,Comprehensive,45000,Automatic,2022,16,9,Delhi,50.0
MUV,1,2019,Diesel,Comprehensive,68000,Automatic,2013,11,6,Delhi,17.25
SUV,1,2020,Petrol,Third Party insurance,36000,Automatic,2022,12,9,Delhi,52.4
Sedan,2,2012,Petrol,Third Party insurance,67000,Automatic,2016,8,6,Delhi,16.0
Sedan,1,2017,Petrol,Third Party insurance,37000,Manual,2016,14,6,Delhi,12.5
SUV,1,2021,Petrol,Comprehensive,9150,Automatic,2014,16,6,Delhi,19.25
Hatchback,3,2012,Diesel,Comprehensive,100000,Manual,2017,23,6,Delhi,2.5
Sedan,1,2022,Petrol,Zero Depreciation,10000,Automatic,2017,18,5,Delhi,9.35
MUV,1,2013,CNG,Comprehensive,116059,Manual,2022,26,5,Delhi,5.51
Hatchback,1,2022,Petrol,Third Party insurance,18254,Manual,2014,20,5,Delhi,5.06
SUV,1,2016,Diesel,Zero Depreciation,61200,Automatic,2017,12,8,Delhi,63.0
Sedan,1,2016,Petrol,Third Party insurance,108133,Manual,2020,18,5,Delhi,4.22
MUV,1,2014,Petrol,Comprehensive,66198,Manual,2016,20,5,Delhi,6.31
Hatchback,1,2017,Petrol,Comprehensive,49000,Manual,2018,21,5,Delhi,5.9
Hatchback,1,2017,Petrol,Comprehensive,89733,Automatic,2020,18,4,Delhi,4.99
Hatchback,1,2022,Petrol,Third Party insurance,20000,Automatic,2021,22,5,Delhi,7.85
Hatchback,2,2014,Diesel,Third Party insurance,90360,Manual,2014,21,6,Delhi,3.25
SUV,1,2017,Petrol,Comprehensive,44000,Automatic,2015,12,9,Delhi,36.0
Sedan,1,2020,Petrol,Third Party insurance,26000,Automatic,2009,17,7,Delhi,9.25
Sedan,1,2016,Petrol,Third Party insurance,68000,Manual,2018,20,5,Delhi,6.45
Sedan,1,2018,Petrol,Third Party insurance,60000,Manual,2021,21,5,Delhi,7.6
Sedan,1,2020,Petrol,Third Party insurance,20000,Automatic,2021,16,8,Delhi,42.0
Sedan,1,2021,Petrol,Third Party insurance,8000,Manual,2019,17,5,Delhi,12.45
SUV,1,2014,Diesel,Third Party insurance,120000,Manual,2011,19,6,Delhi,5.0
Hatchback,1,2015,CNG,Zero Depreciation,70000,Manual,2014,26,5,Delhi,2.8
Sedan,3,2009,Petrol,Zero Depreciation,90000,Manual,2011,17,5,Delhi,1.15
SUV,1,2018,Diesel,Third Party insurance,70000,Manual,2023,23,5,Delhi,6.0
SUV,1,2021,Diesel,Comprehensive,70000,Manual,2015,16,6,Delhi,16.5
SUV,2,2021,Petrol,Third Party insurance,14445,Manual,2015,18,6,Delhi,8.53
SUV,2,2019,Petrol,Third Party insurance,29847,Automatic,2019,17,6,Delhi,8.61
Sedan,2,2011,Petrol,Comprehensive,80000,Manual,2022,15,5,Delhi,2.75
Hatchback,1,2014,Petrol,Third Party insurance,88443,Automatic,2018,18,4,Delhi,4.18
Hatchback,2,2011,Petrol,Zero Depreciation,82892,Manual,2018,20,5,Delhi,1.9
SUV,1,2023,Diesel,Third Party insurance,14500,Automatic,2019,19,6,Delhi,18.5
Hatchback,1,2015,Petrol,Third Party insurance,59549,Manual,2016,17,5,Delhi,5.19
Hatchback,1,2015,CNG,Third Party insurance,70000,Manual,2021,26,5,Delhi,3.2
Hatchback,2,2019,CNG,Third Party insurance,64228,Manual,2023,33,5,Delhi,5.01
Hatchback,1,2022,Petrol,Comprehensive,10000,Manual,2022,22,5,Delhi,7.0
SUV,2,2018,Diesel,Comprehensive,60000,Manual,2022,23,5,Delhi,6.0
SUV,1,2018,Petrol,Comprehensive,32000,Automatic,2023,17,6,Delhi,6.75
Hatchback,1,2019,Petrol,Comprehensive,20000,Manual,2023,21,5,Delhi,5.5
Hatchback,1,2016,CNG,Comprehensive,65000,Manual,2010,33,5,Delhi,3.45
Hatchback,1,2021,CNG,Comprehensive,23900,Manual,2021,33,5,Delhi,5.41
Hatchback,1,2023,Petrol,Comprehensive,2900,Manual,2021,24,5,Delhi,4.3
SUV,1,2022,Petrol,Comprehensive,15000,Manual,2021,19,5,Delhi,8.6
Hatchback,1,2022,Petrol,Comprehensive,11200,Manual,2023,20,5,Delhi,5.3
SUV,1,2023,Petrol,Third Party insurance,1900,Manual,2022,18,6,Delhi,10.7
Hatchback,1,2010,Petrol,Comprehensive,70098,Manual,2022,20,5,Delhi,1.73
SUV,1,2021,Petrol,Third Party insurance,30498,Manual,2019,18,5,Delhi,7.07
Sedan,1,2021,Petrol,Comprehensive,33000,Automatic,2021,18,5,Delhi,8.2
SUV,1,2021,Petrol,Comprehensive,7243,Manual,2015,20,5,Delhi,8.28
